sequence	trait1	metadata_NSTI
Longimycelium_tulufanense-_-HQ229000--_TRM_46004_T	9349274.41756048	0.105731
Longirhabdus_pacifica-_-MH636585--_SCSIO_06110_T	5397813.47114851	0.194581
Longispora_albida-_-AB089241--_K97-0003_T	6035117.28344034	0.08617
Longispora_fulva-_-AB489859--_KZ0017_T	6035117.28344034	0.10765
Longispora_urticae-_-KY788225--_NEAU-PCY-3_T	6035117.28344034	0.10047
Longivirga_aurantiaca-_-KU055631--_X5_T	5400090.88227576	0.137631
Lonsdalea_britannica-_-JF311442--_LMG_26267T_T	5008642.76064814	0.04114
Lonsdalea_iberica-_-JF311441--_LMG_26264T_T	5008642.76064814	0.05318
Lonsdalea_populi-_-JQ291575--_NY060_T	5008642.76064814	0.05646
Lonsdalea_quercina-_-AJ233416--_DSM_4561_T	5008642.76064814	0.05716
Loriellopsis_cavernicola-_-HM748318--_LF-B5_T	3512881.57510581	0.222261
Lottiidibacillus_patelloidae-_-KX898175--_SA5d-4_T	3822626.38389719	0.131581
Lucifera_butyrica-_-HG317005--_ALE_T	2646417.75772265	0.267811
Luedemannella_flava-_-AB236959--_7-40-26-_T	6032446.82021616	0.07538
Luedemannella_helvata-_-AB236957--_3-9-24-_T	6032446.82021616	0.07963
Lujinxingia_litoralis-_-KX815124--_B210_T	4685711.48046211	0.26674
Lujinxingia_sediminis-_-MG652491--_SEH01_T	4685711.48046211	0.26116
Lujinxingia_vulgaris-_-MH613067--_TMQ4T	4685711.48046211	0.26256
Luminiphilus_syltensis-_-EU672849--_Ivo14_T	4335753.94799464	0.155331
Lunatibacter_salilacus-_-MK096443--_CUG_91308_T	4715186.5412022	0.138011
Lunatimonas_lonarensis-_-HE985070--_AK24_T	4636340.27162506	0.14065
Lunatimonas_salinarum-_-LN997816--_JC344_T	4636340.27162506	0.13507
Luoshenia_tenuis-_-MT905125--_NSJ-44_T	3526227.95249527	0.213742
Lutaonella_thermophila-_-EU287913--_CC-MHSW-2_T	3736933.10412303	0.200701
Luteibacter_anthropi-_-FM212561--_CCUG_25036_T	4213978.48279168	0.05939
Luteibacter_flocculans-_-MW079397--_EIF3_/type_materialtype_strain_of_Luteibacter_flocculansT	4213978.48279168	0.04395
Luteibacter_rhizovicinus-_-AJ580498--_LJ96_T	4213978.48279168	0.05376
Luteibacter_yeojuensis-_-DQ181549--_R2A16-10_T	4213978.48279168	0.04804
Luteibaculum_oceani-_-KC169812--_CC-AMWY-103B_T	4307914.26904205	0.158292
Luteimicrobium_album-_-AB646194--_RI148-Li105_T	4175860.35026364	0.05452
Luteimicrobium_subarcticum-_-AB489904--_R19-04_T	4175860.35026364	0.07006
Luteimicrobium_xylanilyticum-_-JQ039191--_W-15_T	4175860.35026364	0.06509
Luteimonas_abyssi-_-KC986351--_XH031_T	4668628.15549809	0.06543
Luteimonas_aestuarii-_-EF660758--_B9_T	4668628.15549809	0.04057
Luteimonas_aquatica-_-EF626688--_RIB1-20_T	4668628.15549809	0.06209
Luteimonas_arsenica-_-KP208749--_26-35_T	4668628.15549809	0.06059
Luteimonas_composti-_-DQ846687--_CC-YY255_T	4668628.15549809	0.0669
Luteimonas_cucumeris-_-HQ874629--_Y4_T	4668628.15549809	0.08983
Luteimonas_deserti-_-MT879293--_SJ-16T	4668628.15549809	0.02706
Luteimonas_fraxinea-_-OM243127--_D4P002T	4668628.15549809	0.01669
Luteimonas_galliterrae-_-ON329144--_SX5T	4668628.15549809	0.09721
Luteimonas_gilva-_-MK848406--_H23_T	4668628.15549809	0.09577
Luteimonas_huabeiensis-_-JX658136--_HB2_T	4668628.15549809	0.0585
Luteimonas_lumbrici-_-MH974111--_1.1416_T	4213978.48279168	0.12522
Luteimonas_lutimaris-_-GU199001--_G3_T	4668628.15549809	0.1551
Luteimonas_marina-_-EU295459--_FR1330_T	4668628.15549809	0.06371
Luteimonas_mephitis-_-AJ012228--_B1953/27.1_T	4668628.15549809	0.14821
Luteimonas_notoginsengisoli-_-KP076295--_SYP-B804_T	4668628.15549809	0.13422
Luteimonas_padinae-_-LN879436--_CDR-SL15_T	4668628.15549809	0.06034
Luteimonas_panaciterrae-_-AB245359--_Gsoil_068_T	4668628.15549809	0.06412
Luteimonas_pelagia-_-KC169811--_CC-VAM-7_T	4213978.48279168	0.13621
Luteimonas_rhizosphaerae-_-MF924393--_SF4-12_T	4668628.15549809	0.03614
Luteimonas_salinisoli-_-MT879465--_SJ-92_T	4668628.15549809	0.0319
Luteimonas_saliphila-_-MW504973--_SJ-9_T	4668628.15549809	0.07226
Luteimonas_soli-_-KP684142--_Y2_T	4668628.15549809	0.14403
Luteimonas_terrae-_-KJ769177--_THG-MD21_T	4668628.15549809	0.03401
Luteimonas_terricola-_-FJ948107--_BZ92r_T	4668628.15549809	0.0606
Luteimonas_vadosa-_-AB704915--_KMM_9005_T	4213978.48279168	0.11608
Luteimonas_wenzhouensis-_-MN235837--_YD-1T	4668628.15549809	0.08078
Luteimonas_yindakuii-_-MK078616--_S-1072_T	4668628.15549809	0.0577
Luteipulveratus_halotolerans-_-KP844656--_C296001_T	3856301.55887445	0.02648
Luteirhabdus_pelagi-_-MW244395--_A3-108_T	3789261.69147968	0.316681
Luteithermobacter_gelatinilyticus-_-MK878394--_MEBiC09520_T	3870715.25870131	0.215591
Luteivirga_sdotyamensis-_-JN699062--_PIII.02_T	4974286.4191891	0.228841
Luteococcus_japonicus-_-Z78208--_DSM_10546T_T	4743336.1863857	0.06952
Luteococcus_peritonei-_-AJ132334--_CCUG38120_T	4743336.1863857	0.05291
Luteococcus_sanguinis-_-AJ416758--_CCUG_33897T_T	4743336.1863857	0.06663
Luteococcus_sediminum-_-KC986353--_XH208_T	4743336.1863857	0.06874
Luteolibacter_algae-_-AB331893--_A5J-41-2_T	3788233.1000587	0.27808
Luteolibacter_ambystomatis-_-MW195018--_32AT	3788233.1000587	0.28119
Luteolibacter_arcticus-_-KP101281--_MC_3726_T	3788233.1000587	0.33585
Luteolibacter_cuticulihirudinis-_-JQ429496--_E100_T	3788233.1000587	0.27522
Luteolibacter_flavescens-_-KX185934--_GKX_T	3788233.1000587	0.31813
Luteolibacter_gellanilyticus-_-LN833280--_CB_286403_T	3788233.1000587	0.28876
Luteolibacter_luojiensis-_-JN630810--_CCTCC_AB_2010415_T	3788233.1000587	0.30124
Luteolibacter_luteus-_-MN685323--_G-1-1-1_T	3788233.1000587	0.30536
Luteolibacter_marinus-_-MT640289--_NBU1238T	3788233.1000587	0.2879
Luteolibacter_pohnpeiensis-_-AB331895--_A4T-83_T	3788233.1000587	0.29766
Luteolibacter_yonseiensis-_-JQ319003--_EBTL01_T	3788233.1000587	0.29878
Lutibacter_aestuarii-_-HM234096--_MA-My1_T	3334524.11294052	0.05663
Lutibacter_agarilyticus-_-JN864028--_KYW566_T	3334524.11294052	0.04319
Lutibacter_citreus-_-MG779618--_1KV19_T	3334524.11294052	0.04033
Lutibacter_crassostreae-_-KP662555--_TYO-8_T	3334524.11294052	0.0624
Lutibacter_flavus-_-GU166749--_IMCC1507_T	3334524.11294052	0.06163
Lutibacter_holmesii-_-JQ241142--_R-30339_T	3334524.11294052	0.04598
Lutibacter_litoralis-_-AY962293--_CL-TF09_T	3334524.11294052	0.06593
Lutibacter_litorisediminis-_-KX668183--_OITF-20_T	3334524.11294052	0.07019
Lutibacter_maritimus-_-FJ598048--_S7-2_T	3334524.11294052	0.07585
Lutibacter_oceani-_-KX279953--_325-5_T	3334524.11294052	0.04387
Lutibacter_oricola-_-HM031972--_UDC377_T	3334524.11294052	0.06066
Lutibaculum_baratangense-_-FN297835--_AMV1_T	4169434.82882531	0.13459
Lutibaculum_pontilimi-_-LT797157--_GH1-34_T	4169434.82882531	0.13748
Lutimaribacter_marinistellae-_-KT944033--_SF-12_T	4372021.24176466	0.10043
Lutimaribacter_pacificus-_-DQ659449--_W11-2B_T	4372021.24176466	0.10937
Lutimaribacter_saemankumensis-_-EU336981--_SMK-117_T	4372021.24176466	0.10937
Lutimonas_halocynthiae-_-KF740535--_RSS3-C1_T	3808812.46993224	0.13764
Lutimonas_saemankumensis-_-EU239499--_SMK-142_T	3808812.46993224	0.1426
Lutimonas_vermicola-_-AB681679--_NBRC_102041_T	3808812.46993224	0.14049
Lutispora_saccharofermentans-_-MW962255--_m25T	3531097.03891136	0.25013
Lutispora_thermophila-_-AB186360--_EBR46_T	3531097.03891136	0.22774
Lysinibacillus_alkaliphilus-_-KF771256--_OMN17_T	3951690.65044795	0.05891
Lysinibacillus_alkalisoli-_-KX258757--_Y2A20_T	3792916.14217608	0.08286
Lysinibacillus_antri-_-MK325186--_SYSU_K30002_T	3951690.65044795	0.0721
Lysinibacillus_boronitolerans-_-AB681946--_NBRC_103108_T	4289398.29688847	0.0298
Lysinibacillus_capsici-_-PXXX01000000--_PB300_T	4289398.29688847	0.02281
Lysinibacillus_cavernae-_-MN611148--_SYSU_K30005_T	4289398.29688847	0.02146
Lysinibacillus_composti-_-AB547124--_NCCP-36_T	3951690.65044795	0.06032
Lysinibacillus_contaminans-_-KC254732--_FSt3A_T	4289398.29688847	0.02993
Lysinibacillus_cresolivorans-_-EU043375--_SC03_T	4289398.29688847	0.0759
Lysinibacillus_endophyticus-_-KP334990--_C9_T	3951690.65044795	0.05618
Lysinibacillus_halotolerans-_-KF443809--_LAM612_T	3951690.65044795	0.04242
Lysinibacillus_louembei-_-HG937791--_NM73T_T	3951690.65044795	0.07841
Lysinibacillus_macroides-_-AJ628749--_LMG_18474_T	4289398.29688847	0.02488
Lysinibacillus_odysseyi-_-AF526913--_34hs1_T	4289398.29688847	0.05883
Lysinibacillus_pakistanensis-_-AB558495--_NCCP-54_T	4289398.29688847	0.02629
Lysinibacillus_parviboronicapiens-_-AB681953--_NBRC_103144_T	4289398.29688847	0.02702
Lysinibacillus_sphaericus-_-AJ310084--_DSM_28_T	4289398.29688847	0.01451
Lysinibacillus_telephonicus-_-KT735049--_S5H2222_T	3951690.65044795	0.06462
Lysinibacillus_xylanilyticus-_-FJ477040--_XDB9_T	4289398.29688847	0.02529
Lysinibacillus_yapensis-_-MG913992--_YLB-03_T	3951690.65044795	0.05968
Lysinibacter_cavernae-_-KP411613--_CC5-806_T	3420292.69274315	0.070171
Lysinimonas_soli-_-JN378395--_SGM3-12_T	3348802.57673379	0.084251
Lysobacter_aestuarii-_-KT583751--_S2-C_T	4213978.48279168	0.12178
Lysobacter_agri-_-KM576858--_THG-SKA3_T	4877625.82605364	0.07686
Lysobacter_alkalisoli-_-MK641452--_SJ-36_T	4213978.48279168	0.13483
Lysobacter_antarcticus-_-MN650237--_GW1-59_T	4213978.48279168	0.14964
Lysobacter_arseniciresistens-_-HQ315827--_ZS79_T	4213978.48279168	0.1477
Lysobacter_auxotrophicus-_-LC481367--_5-21a_/type_materialtype_strain_of_Lysobacter_auxotrophicusT	4877625.82605364	0.03825
Lysobacter_avium-_-MT764977--_H23M41T	4213978.48279168	0.14687
Lysobacter_brunescens-_-AB161360--_KCTC_12130_T	4213978.48279168	0.08031
Lysobacter_bugurensis-_-EU780693--_ZLD-29_T	4213978.48279168	0.15054
Lysobacter_caeni-_-KJ008918--_BUT-8_T	4213978.48279168	0.11332
Lysobacter_caseinilyticus-_-MK177529--_KVB24_T	4213978.48279168	0.08941
Lysobacter_cavernae-_-KT306825--_YIM_C01544_T	4877625.82605364	0.04731
Lysobacter_ciconiae-_-MT764981--_H21R20T	4213978.48279168	0.1531
Lysobacter_concretionis-_-AB161359--_Ko07_T	4213978.48279168	0.1316
Lysobacter_daejeonensis-_-DQ191178--_GH1-9_T	4213978.48279168	0.11885
Lysobacter_defluvii-_-AM283465--_IMMIB_APB-9_T	4213978.48279168	0.13984
Lysobacter_dokdonensis-_-EF100698--_DS-58_T	4213978.48279168	0.08803
Lysobacter_erysipheiresistens-_-KT001243--_RS-LYSO-3_T	4213978.48279168	0.15801
Lysobacter_firmicutimachus-_-KU593484--_PB-6250_T	5727063.9810426	0.01732
Lysobacter_fragariae-_-KM035978--_THG-DN8.7_T	4213978.48279168	0.12419
Lysobacter_ginsengisoli-_-AB245363--_Gsoil_357_T	4213978.48279168	0.06142
Lysobacter_hankyongensis-_-JQ349049--_KTce-2_T	4213978.48279168	0.10414
Lysobacter_helvus-_-MF417836--_D10_T	4213978.48279168	0.10016
Lysobacter_humi-_-KR698371--_FJY8_T	4213978.48279168	0.10231
Lysobacter_koreensis-_-AB681400--_NBRC_101156_T	4877625.82605364	0.06052
Lysobacter_korlensis-_-EU908051--_ZLD-17_T	4877625.82605364	0.0593
Lysobacter_lacus-_-KP893900--_UKS-15_T	4213978.48279168	0.1197
Lysobacter_luteus-_-MZ047093--_AS29MT	4213978.48279168	0.15962
Lysobacter_lycopersici-_-KC820654--_CC-Bw-6_T	4213978.48279168	0.06762
Lysobacter_maris-_-LC021525--_KMU-14_T	4213978.48279168	0.13049
Lysobacter_mobilis-_-JQ608331--_9NM-14_T	4213978.48279168	0.12322
Lysobacter_niabensis-_-DQ462461--_GH34-4_T	4213978.48279168	0.12735
Lysobacter_niastensis-_-DQ462462--_GH41-7_T	4877625.82605364	0.06613
Lysobacter_novalis-_-KM658501--_THG-PC7_T	4877625.82605364	0.07472
Lysobacter_olei-_-KY313413--_D-14_T	4213978.48279168	0.11609
Lysobacter_oligotrophicus-_-AB694977--_107-E2_T	4213978.48279168	0.07609
Lysobacter_oryzae-_-EU376963--_YC6269_T	4213978.48279168	0.11285
Lysobacter_panacihumi-_-KY996487--_DCY117_T	4213978.48279168	0.14032
Lysobacter_panacisoli-_-JQ806748--_CJ29_T	4877625.82605364	0.05488
Lysobacter_penaei-_-MT821233--_SG-8_T	4213978.48279168	0.12528
Lysobacter_pocheonensis-_-EU273938--_Gsoil_193_T	4213978.48279168	0.11902
Lysobacter_prati-_-MN181427--_SYSU_H10001_T	4877625.82605364	0.05285
Lysobacter_profundi-_-MK696268--_CHu50b-3-2_T	4213978.48279168	0.11392
Lysobacter_psychrotolerans-_-JQ977478--_Zs60_T	4213978.48279168	0.10625
Lysobacter_pythonis-_-LM994044--_4284_T	4668628.15549809	0.04318
Lysobacter_rhizophilus-_-KT962171--_THG-YS3.6_T	4213978.48279168	0.10079
Lysobacter_rhizosphaerae-_-KM035979--_THG-DN8.3_T	4213978.48279168	0.14628
Lysobacter_ruishenii-_-GU086401--_CTN-1_T	4213978.48279168	0.12929
Lysobacter_sediminicola-_-JQ349048--_7C-9_T	4213978.48279168	0.11799
Lysobacter_segetis-_-LC434628--_17J68-2_T	4213978.48279168	0.11976
Lysobacter_selenitireducens-_-MZ643208--_13AT	4213978.48279168	0.12595
Lysobacter_silvestris-_-KP899165--_AM20-91_T	4668628.15549809	0.05868
Lysobacter_silvisoli-_-MF630933--_zong2l5_T	4877625.82605364	0.04725
Lysobacter_solanacearum-_-KU379668--_T20R-70_T	4213978.48279168	0.08029
Lysobacter_soli-_-EF623862--_DCY21T_T	4877625.82605364	0.03893
Lysobacter_spongiae-_-KY451771--_119BY6-57_T	4213978.48279168	0.12484
Lysobacter_spongiicola-_-AB299978--_KMM_329_T	4213978.48279168	0.12884
Lysobacter_tabacisoli-_-MF153474--_C8-1_T	4877625.82605364	0.0487
Lysobacter_terrae-_-KF483861--_THG-A13_T	4213978.48279168	0.12835
Lysobacter_terrestris-_-MK215831--_II4T	4213978.48279168	0.15447
Lysobacter_terricola-_-KR869779--_5GH18-14_T	4213978.48279168	0.12525
Lysobacter_terrigena-_-LC433920--_17J7-1_T	4213978.48279168	0.12879
Lysobacter_tolerans-_-KM888877--_UM1_T	4668628.15549809	0.04272
Lysobacter_xanthus-_-MF417835--_U8_T	4213978.48279168	0.13105
Lysobacter_ximonensis-_-EU237492--_XM415_T	4877625.82605364	0.07748
Lysobacter_xinjiangensis-_-EU833988--_RCML-52_T	4213978.48279168	0.10869
Lysobacter_yangpyeongensis-_-DQ191179--_GH19-3_T	4213978.48279168	0.10432
Lyticum_flagellatum-_-HF969034--_299_T	2344032.06026742	0.3127
Lyticum_sinuosum-_-HF969035--_114_T	2344032.06026742	0.32121
Macellibacteroides_fermentans-_-HQ020488--_LIND7H_T	3700203.41204101	0.131381
Macrococcus_armenti-_-OK275644--_JEK37_T	2844622.48997286	0.00415
Macrococcus_bohemicus-_-MH044692--_CCM_7100_T	2844622.48997286	0.01518
Macrococcus_bovicus-_-Y15714--_L2F4_T	2844622.48997286	0.03663
Macrococcus_brunensis-_-AY119686--_CCM_4811_T	2844622.48997286	0.03457
Macrococcus_carouselicus-_-Y15713--_H8b16_T	2844622.48997286	0.02836
Macrococcus_caseolyticus-_-D83359--_ATCC_13548_-=_MAFF_911387-_T	2844622.48997286	0.0076
Macrococcus_caseolyticus_subsp._caseolyticus-_-Y15711--_ATCC_13548_T	2844622.48997286	0.0076
Macrococcus_caseolyticus_subsp._hominis-_-MH044686--_CCM_7927_T	2844622.48997286	0.00346
Macrococcus_epidermidis-_-MH044691--_CCM_7099_T	2844622.48997286	0.0145
Macrococcus_equipercicus-_-Y15712--_H8h3_T	2844622.48997286	0.03112
Macrococcus_goetzii-_-MH044690--_CCM_4927_T	2844622.48997286	0.0145
Macrococcus_hajekii-_-AY119685--_CCM_4809_T	2844622.48997286	0.0249
Macrococcus_lamae-_-AY119687--_CCM_4815_T	2844622.48997286	0.0435
Macromonas_bipunctata-_-AB077037--_IAM_14880_T	4031229.79624444	0.082691
Mageeibacillus_indolicus-_-GQ900631--_0004-9_T	3676675.56574867	0.184671
Magnetospira_thiophila-_-EU861390--_MMS-1_T	3870715.25870131	0.186101
Magnetospirillum_bellicum-_-EF405824--_VDY_T	3897582.68430451	0.22429
Magnetospirillum_caucaseum-_-JX502622--_SO-1_T	3897582.68430451	0.23388
Magnetospirillum_fulvum-_-D14433--_NCIMB11762_T	3897582.68430451	0.20697
Magnetospirillum_gryphiswaldense-_-AM085146--_MSR-1_T	3897582.68430451	0.21872
Magnetospirillum_kuznetsovii-_-MH571849--_LBB-42_T	3897582.68430451	0.21059
Magnetospirillum_magnetotacticum-_-Y10110--_DSM_3856_-T-_T	3897582.68430451	0.23025
Magnetospirillum_marisnigri-_-KC252630--_SP-1_T	3897582.68430451	0.22444
Magnetospirillum_molischianum-_-FR733695--_DSM120_T	3897582.68430451	0.20768
Magnetospirillum_moscoviense-_-KF712468--_BB-1_T	3897582.68430451	0.20617
Magnetovibrio_blakemorei-_-MCGG01000011--_MV-1_w_T	3870715.25870131	0.199841
Maioricimonas_rarisocia-_-MK559979--_Mal4_T	6231215.54451844	0.159031
Maledivibacter_halophilus-_-X77837--_DSM_5387_T	3898430.53228305	0.190511
Malikia_granosa-_-AJ627188--_P1_T	4031229.79624444	0.06909
Malikia_spinosa-_-AB077038--_IAM_14918_T	4031229.79624444	0.07398
Maliponia_aquimaris-_-KT180227--_MM-10_T	4350404.78754511	0.156821
Malonomonas_rubra-_-Y17712--_GraMal1_T	4043572.92121193	0.150061
Mameliella_alba-_-EU734592--_JLT354-W_T	4350404.78754511	0.15533
Mameliella_sediminis-_-MZ277401--_DP3N28-2_T	4350404.78754511	0.15946
Mammaliicoccus_fleurettii-_-AB233330--_GTC_1999_T	2844622.48997286	0.06095
Mammaliicoccus_lentus-_-D83370--_ATCC_29070_-=_MAFF_911385-_T	2844622.48997286	0.05535
Mammaliicoccus_sciuri-_-AJ421446--_DSM_20345T_T	2844622.48997286	0.04844
Mammaliicoccus_stepanovicii-_-GQ222244--_196_T	2844622.48997286	0.05952
Mammaliicoccus_vitulinus-_-AB009946--_ATCC_51145_T	2844622.48997286	0.06089
Mangrovactinospora_gilvigrisea-_-KJ632660--_MUSC26_T	7371997.57158394	0.092211
Mangrovibacillus_cuniculi-_-MT146882--_R1DC41T	3910793.50081741	0.102561
Mangrovibacter_phragmitis-_-KP319034--_MP23_T	4990555.113122	0.06272
Mangrovibacter_plantisponsor-_-EF643377--_MSSRF40_T	4990555.113122	0.06616
Mangrovibacter_yixingensis-_-KM089834--_TULL-A_T	4990555.113122	0.06615
Mangrovibacterium_diazotrophicum-_-JX983191--_SCSIO_N0430_T	4523327.3363037	0.17405
Mangrovibacterium_lignilyticum-_-MN685331--_BM_7_T	4523327.3363037	0.17932
Mangrovibacterium_marinum-_-KP214057--_FA423_T	4523327.3363037	0.17907
Mangrovicella_endophytica-_-MG065697--_5T4P-12-1_T	5718168.45551251	0.181281
Mangrovicoccus_algicola-_-MN932101--_HB182678T	4372021.24176466	0.13766
Mangrovicoccus_ximenensis-_-KY012060--_T1lg56_T	4372021.24176466	0.12238
Mangroviflexus_xiamenensis-_-HQ697914--_P2_T	4603635.87356908	0.083992
Mangrovihabitans_endophyticus-_-KT996126--_S3Cf-2_T	6032446.82021616	0.078041
Mangrovimonas_futianensis-_-MZ540730--_AS18T	3790440.74761414	0.20031
Mangrovimonas_spongiae-_-MG437232--_HN-E26_T	3790440.74761414	0.19108
Mangrovimonas_yunxiaonensis-_-JQ937283--_LYYY01_T	3790440.74761414	0.20796
Mangrovitalea_sediminis-_-MF034046--_M11-4_T	4889246.29865472	0.112591
Mangrovivirga_cuniculi-_-MT146883--_R1DC9_T	4938584.68515314	0.173061
Mannheimia_bovis-_-MT974312--_ZY190616_T	2499725.59037459	0.07674
Mannheimia_cairinae-_-OQ389470--_AT1_/type_materialtype_strain_of_Mannheimia_cairinaeT	3534868.25508915	0.091
Mannheimia_caviae-_-HM439607--_T138021-75_T	2499725.59037459	0.06956
Mannheimia_glucosida-_-AF053889--_P925-_CCUG_38457_T	2499725.59037459	0.03547
Mannheimia_granulomatis-_-AF053902--_ATCC_49244_T	2499725.59037459	0.07114
Mannheimia_ovis-_-MH254941--_ZY170218_T	2499725.59037459	0.07607
Mannheimia_pernigra-_-MT596512--_17CN0883_T	2499725.59037459	0.09273
Mannheimia_ruminalis-_-AF053900--_HPA92-_CCUG_38470_T	2499725.59037459	0.05011
Mannheimia_varigena-_-AF053893--_177-_CCUG_38462_T	2499725.59037459	0.06413
Maribacter_aestuarii-_-JN642273--_GY20_T	4755269.80729883	0.07278
Maribacter_algarum-_-MK907697--_RZ26_T	4755269.80729883	0.08617
Maribacter_algicola-_-MH742311--_PoM-212_T	4755269.80729883	0.04089
Maribacter_antarcticus-_-EU512921--_CL-AP4_T	4755269.80729883	0.06421
Maribacter_aquivivus-_-AY271625--_KMM_3949_T	4755269.80729883	0.05514
Maribacter_arcticus-_-AY771762--_KOPRI_20941_T	4755269.80729883	0.04804
Maribacter_arenosus-_-KU719511--_CAU_1321_T	4755269.80729883	0.08651
Maribacter_aurantiacus-_-KX364240--_CDA4_T	4755269.80729883	0.04454
Maribacter_caenipelagi-_-KF748920--_HD-44_T	4755269.80729883	0.05231
Maribacter_chungangensis-_-JN036550--_CAU_1044_T	4755269.80729883	0.08241
Maribacter_confluentis-_-KR006347--_SSK2-2_T	4755269.80729883	0.07338
Maribacter_dokdonensis-_-AY960749--_DSW-8_T	4755269.80729883	0.06562
Maribacter_flavus-_-KR058351--_KCTC_42508_T	4755269.80729883	0.04386
Maribacter_forsetii-_-AM712900--_KT02ds18-6=CIP_109504=DSM_18668_T	4755269.80729883	0.06687
Maribacter_litopenaei-_-ON340574--_HL-LV01T	4755269.80729883	0.05002
Maribacter_litoralis-_-MG456900--_SDRB-Phe2_T	4755269.80729883	0.05879
Maribacter_litorisediminis-_-KX198138--_HPTF-2_T	4755269.80729883	0.04734
Maribacter_luteus-_-MH698963--_RZ05_T	4755269.80729883	0.07276
Maribacter_lutimaris-_-JN642274--_KJ4_T	4755269.80729883	0.04918
Maribacter_maritimus-_-KX343048--_HMF3635_T	4755269.80729883	0.08115
Maribacter_orientalis-_-AY271624--_KMM_3947_T	4755269.80729883	0.04525
Maribacter_pelagius-_-KF612587--_CBA3204_T	4755269.80729883	0.06854
Maribacter_polysiphoniae-_-AM497875--_LMG_23671_=_KMM_6151_T	4755269.80729883	0.07212
Maribacter_sedimenticola-_-AY271623--_KMM_3903_T	4755269.80729883	0.07484
Maribacter_spongiicola-_-JX050191--_W15M10_T	4755269.80729883	0.05916
Maribacter_stanieri-_-EU246691--_KMM_6046_T	4755269.80729883	0.05165
Maribacter_thermophilus-_-JQ988061--_HT7-2_T	4755269.80729883	0.04636
Maribacter_ulvicola-_-AY271626--_KMM_3951_T	4755269.80729883	0.07411
Maribacter_vaceletii-_-JX050190--_W13M1A_T	4755269.80729883	0.09227
Maribellus_luteus-_-MG822733--_XSD2_T	4523327.3363037	0.10588
Maribellus_maritimus-_-NR_181847--_5E3T	4523327.3363037	0.11502
Maribellus_sediminis-_-MN850334--_Y2-1-60_T	4523327.3363037	0.10775
Maribrevibacterium_harenarium-_-MK249693--_HB171799_T	4366442.66506097	0.121601
Maricaulis_maris-_-AJ227802--_ATCC_15268_-T-_T	3786989.44793152	0.16011
Maricaulis_parjimensis-_-AJ227808--_MCS25_T	3786989.44793152	0.19858
Maricaulis_salignorans-_-AJ227806--_MCS18_T	3786989.44793152	0.20504
Maricaulis_virginensis-_-AJ301667--_VC5_T	3786989.44793152	0.19784
Maricaulis_washingtonensis-_-AJ227804--_MCS06_T	3786989.44793152	0.20432
Marichromatium_bheemlicum-_-AM180952--_JA124_T	3737008.86390906	0.03117
Marichromatium_gracile-_-EU850806--_DSM_203_T	3737008.86390906	0.01053
Marichromatium_indicum-_-AJ543328--_JA100_T	3737008.86390906	0.00928
Maricurvus_nonylphenolicus-_-AB626730--_KU41E_T	4384033.66462355	0.166191
Maridesulfovibrio_bastinii-_-AY359868--_SRL4225_T	3967251.21295439	0.09763
Maridesulfovibrio_ferrireducens-_-DQ148944--_61_T	4097613.83783738	0.06175
Maridesulfovibrio_frigidus-_-DQ148943--_18_T	4097613.83783738	0.06727
